dataset	sample_ID	genes_1	genes_2	breakpoint1	breakpoint2	status	support_split	support_span	filters	source	duplicates	nb_sources
Heyer_2019	SRR7646961	NSD3	EP300	8:38347497	22:41152206	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	EP300	WWC3	22:41168868	X:10109776	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	RYBP	AC097634.4;FOXP1	3:72446496	3:71198392	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	AC097634.4;FOXP1	RYBP	3:71359150	3:72379427	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	AC072022.2;BCL6	LPP	3:187745410	3:188341663	FP	1	0	lowSupport	Arriba	3:187745410->3:188609161,3:187745410->3:188406112	1
Heyer_2019	SRR7646961	NAMPT	WWC3	7:106261588	X:10109778	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	PCM1	VPS37A	8:17924780	8:17265907	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	PCM1	WWC3	8:17957776	X:10109776	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	NRG1	KAT6A	8:32616885	8:42049707	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	KAT6A	WWC3	8:41974704	X:10109778	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	IKBKB	KAT6A	8:42272205	8:42049302	FP	1	0	lowSupport	Arriba	8:42272205->8:42049707	1
Heyer_2019	SRR7646961	ST3GAL1	KAT6A	8:133545774	8:42049302	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	NCOA2	ASPH	8:70296744	8:61653660	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	JAK2	RIC1	9:5081861	9:5732388	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646961	CEP78	DMD	9:78271456	X:31161497	FP	3	0	PASS	Arriba		1
Heyer_2019	SRR7646961	CDK5RAP2	CNTRL	9:120518427	9:121123931	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646962	BCR	ABL1	22:23290413	9:130854064	TP	506	51	PASS	Arriba	22:23290413->9:130854067	4
Heyer_2019	SRR7646962	CSF3R	FP671120.4	1:36468891	21:8254744	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646962	CSF3R	FP671120.1	1:36469650	21:8215529	FP	1	4	PASS	Arriba		1
Heyer_2019	SRR7646962	DDX3X	MLLT10	X:41342836	10:21586294	FP	2	0	lowSupport	Arriba		3
Heyer_2019	SRR7646962	KMT2A	KAT6B	11:118506296	10:74969735	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646962	NSD1	AP001267.5;KMT2A	5:177295446	11:118473589	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646962	NIN	AP001267.5;KMT2A	14:50752555	11:118478159	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646962	AP001267.3;KMT2A	FP671120.1	11:118526422	21:8215614	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646962	AP002954.1;DDX6	FP671120.1	11:118749995	21:8215461	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646962	ETS1	intergenic	11:128460723	21:8441192	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646962	KDM5A	intergenic	12:292985	21:8441498	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646962	NIN	FP671120.1	14:50725886	21:8215401	FP	1	8	PASS	Arriba		1
Heyer_2019	SRR7646962	LINC00921;ZNF263	CREBBP	16:3263883	16:3851009	FP	1	0	lowSupport	Arriba	16:3263883->16:3731937	1
Heyer_2019	SRR7646962	FP671120.1	FUS	21:8216595	16:31185599	FP	0	10	Imprecise	Arriba		1
Heyer_2019	SRR7646962	FUS	FP671120.1	16:31190126	21:8215330	FP	1	8	PASS	Arriba		1
Heyer_2019	SRR7646962	FUS	FP671120.4	16:31190552	21:8254701	FP	1	6	PASS	Arriba		1
Heyer_2019	SRR7646962	intergenic	CLTC	21:8254277	17:59655963	FP	1	2	PASS	Arriba		1
Heyer_2019	SRR7646962	intergenic	CLTC;PTRH2	21:8445787	17:59677002	FP	1	4	PASS	Arriba		1
Heyer_2019	SRR7646962	CLTC;PTRH2	intergenic	17:59694679	21:8441206	FP	1	4	PASS	Arriba		1
Heyer_2019	SRR7646962	AC124319.2;RNF213	FP671120.1	17:80376424	21:8215499	FP	0	12	Imprecise	Arriba		1
Heyer_2019	SRR7646962	AC124319.2;RNF213	NSD3	17:80390196	8:38329540	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646962	ZNF521	PAX5	18:25225494	9:36838735	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646962	NCOA2	TPM4	8:70111588	19:16101680	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646962	PPP1CB;SPDYA	FP671120.1	2:28802302	21:8215379	FP	1	8	PASS	Arriba		1
Heyer_2019	SRR7646962	PCM1	FP671120.1	8:17966439	21:8213894	FP	1	9	PASS	Arriba		1
Heyer_2019	SRR7646962	CNTRL	FP671120.1	9:121175224	21:8213945	FP	1	4	PASS	Arriba		1
Heyer_2019	SRR7646962	HSP90AB1	FP671120.1	6:44253627	21:8214864	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646962	CDK6	FP671120.1	7:92606531	21:8215135	FP	1	15	PASS	Arriba		1
Heyer_2019	SRR7646962	TRGC1	FP671120.1	7:38259402	21:8215395	FP	1	7	PASS	Arriba		1
Heyer_2019	SRR7646962	NAMPT	FP671120.1	7:106250929	21:8215719	FP	1	12	PASS	Arriba		1
Heyer_2019	SRR7646962	FP671120.1	NAMPT	21:8215870	7:106284876	FP	1	14	PASS	Arriba		1
Heyer_2019	SRR7646962	FP671120.1	RUNX1	21:8216337	21:34887555	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646962	FP671120.1	CDK6	21:8216956	7:92615235	FP	1	11	PASS	Arriba		1
Heyer_2019	SRR7646962	PCM1	intergenic	8:18011281	21:8254470	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646962	KAT6A	intergenic	8:41931766	21:8254568	FP	0	8	Imprecise	Arriba	8:41934351->21:8444809	1
Heyer_2019	SRR7646962	NAMPT	FP671120.4	7:106254416	21:8254664	FP	1	10	PASS	Arriba		1
Heyer_2019	SRR7646962	CDK6	FP671120.4	7:92607675	21:8254802	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646962	IKZF1	intergenic	7:50403451	21:8441198	FP	1	7	PASS	Arriba		1
Heyer_2019	SRR7646962	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	4	1	PASS	Arriba		3
Heyer_2019	SRR7646962	CDK6	RUNX1	7:92606325	21:35049218	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646962	RHOH	BCR	4:40243392	22:23273633	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646962	ABL1	BCR	9:130835525	22:23292541	FP	86	7	PASS	Arriba	9:130714455->22:23292541,9:130714455->22:23295024,9:130835525->22:23295024,9:130714455->22:23309424	3
Heyer_2019	SRR7646962	IKZF1	TRIM61	7:50327757	4:164976825	FP	2	0	lowSupport	Arriba		3
Heyer_2019	SRR7646962	PSIP1;SNAPC3	NSD1	9:15464409	5:177257021	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646962	DEK	NAMPT	6:18249752	7:106272599	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646962	SLCO5A1	FGFR1OP;Z94721.2	8:69690140	6:166999974	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646962	NAMPT	CDK6	7:106252948	7:92614426	FP	1	7	PASS	Arriba		1
Heyer_2019	SRR7646962	PCM1	CDK6	8:17969606	7:92671532	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646962	NAMPT	KAT6A	7:106249286	8:42048664	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646962	PSIP1	PSIP1	9:15474009	9:15490124	FP	16	1	Inner	Arriba		1
Heyer_2019	SRR7646963	BCR	ABL1	22:23290413	9:130854064	TP	700	84	PASS	Arriba	22:23289621->9:130854064,22:23290413->9:130854067	4
Heyer_2019	SRR7646963	KAT6B	MSI2	10:75028654	17:57266063	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646963	KAT6B	BCL2	10:75028671	18:63319570	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646963	KAT6B	KDM5A	10:75029430	12:366043	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646963	AP001267.3;KMT2A	NUP98	11:118524132	11:3779203	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646963	KMT2A	NSD3	11:118503414	8:38331501	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646963	KMT2A	MSI2	11:118504607	17:57680074	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646963	KMT2A	LPP	11:118504976	3:188524713	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646963	KMT2A	PCM1	11:118505402	8:17938898	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646963	AP001267.3;KMT2A	CDK6	11:118522139	7:92614125	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646963	NAMPT	DDX6	7:106250487	11:118751403	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646963	MSI2	ETS1	17:57684170	11:128460872	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646963	CPSF6	IGHV3-29	12:69262562	14:106356453	FP	3	0	IG	Arriba		3
Heyer_2019	SRR7646963	CHST11	KAT6A	12:104601991	8:42049302	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646963	NIN	NAMPT	14:50721070	7:106275009	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646963	NIN	RNF213	14:50721072	17:80313108	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646963	HIP1	NIN	7:75581237	14:50806818	FP	1	1	lowSupport	Arriba		3
Heyer_2019	SRR7646963	CREBBP	LPP	16:3731827	3:188878980	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646963	CORO7;CORO7-PAM16	CREBBP	16:4416459	16:3731937	FP	1	0	lowSupport	Arriba	16:4416459->16:3851009	1
Heyer_2019	SRR7646963	CMIP	CREBBP	16:81445541	16:3810779	FP	1	0	lowSupport	Arriba	16:81445541->16:3851009	1
Heyer_2019	SRR7646963	NAMPT	AC009088.2;FUS	7:106253169	16:31182618	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646963	CNTRL	FUS	9:121121971	16:31183882	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646963	EWSR1	FUS	22:29292098	16:31185503	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646963	CDK6	FUS	7:92605421	16:31187755	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646963	PRPF8	CDK6	17:1653780	7:92614996	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646963	SF3B1	PRPF8	2:197392295	17:1682030	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646963	NAMPT	AC134669.1;EVI2B;NF1	7:106250801	17:31305512	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646963	NAMPT	MSI2	7:106253034	17:57258307	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646963	CNTRL	MSI2	9:121177204	17:57264543	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646963	intergenic	MSI2	21:8445907	17:57631120	FP	1	4	PASS	Arriba		1
Heyer_2019	SRR7646963	NAMPT	RNF213	7:106249529	17:80290543	FP	0	12	Imprecise	Arriba		1
Heyer_2019	SRR7646963	AC124319.2;RNF213	intergenic	17:80394477	21:8254073	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646963	AC124319.2;RNF213	NAMPT	17:80394504	7:106284868	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646963	NAMPT	TPM4	7:106249504	19:16080788	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646963	FP671120.1	PPP1CB;SPDYA	21:8216485	2:28783797	FP	1	3	PASS	Arriba		1
Heyer_2019	SRR7646963	SF3B1	SAMSN1	2:197396056	21:14512573	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646963	SF3B1	CDK6	2:197419749	7:92610841	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646963	RUNX1	FP671120.1	21:34789928	21:8213912	FP	1	7	PASS	Arriba		1
Heyer_2019	SRR7646963	NAMPT	FP671120.1	7:106249086	21:8213946	FP	1	13	PASS	Arriba		1
Heyer_2019	SRR7646963	CDK6	FP671120.4	7:92607495	21:8254757	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646963	RUNX1	AC097634.4;FOXP1	21:34859474	3:71112637	FP	1	2	PASS	Arriba		3
Heyer_2019	SRR7646963	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	9	2	PASS	Arriba		3
Heyer_2019	SRR7646963	IKZF1	RUNX1	7:50402679	21:34859635	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646963	ERG	EIF4A2	21:38382541	3:186786216	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646963	ABL1	BCR	9:130714455	22:23292541	FP	81	3	PASS	Arriba	9:130714455->22:23309424,9:130714455->22:23295024	4
Heyer_2019	SRR7646963	TBL1XR1	IKZF1	3:177023195	7:50369207	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646963	SYNE1	TBL1XR1	6:152628265	3:177098541	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646963	CDK6	NAMPT	7:92605499	7:106276446	FP	0	8	Imprecise	Arriba		1
Heyer_2019	SRR7646963	NAMPT	CDK6	7:106251003	7:92671316	FP	0	10	Imprecise	Arriba		1
Heyer_2019	SRR7646963	KAT6A	PCM1	8:41987457	8:17972327	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646963	CSGALNACT1	NSD3	8:19601771	8:38348215	FP	1	1	lowSupport	Arriba		3
Heyer_2019	SRR7646963	KDM4C	JAK2	9:6893232	9:5069022	FP	1	0	lowSupport	Arriba	9:6793132->9:5123004	1
Heyer_2019	SRR7646965	BCR	ABL1	22:23289621	9:130854064	TP	340	60	PASS	Arriba	22:23289621->9:130854064,22:23290413->9:130854064	5
Heyer_2019	SRR7646965	ABL1	STMN1	9:130714455	1:25904738	FP	2	1	PASS	Arriba	9:130714455->1:25901682,9:130714455->1:25903813	3
Heyer_2019	SRR7646965	ABL1	intergenic	9:130714455	1:25916694	FP	3	1	PASS	Arriba		1
Heyer_2019	SRR7646965	FP671120.1	TPM3	21:8216935	1:154171611	FP	1	5	PASS	Arriba		1
Heyer_2019	SRR7646965	PICALM	NAMPT	11:85958103	7:106275660	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646965	IKZF1	AP001267.5;KMT2A	7:50403024	11:118472644	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646965	SYK	KMT2A	9:90896501	11:118501842	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646965	AP002954.1;DDX6	AC008012.1;CCND2	11:118749934	12:4289015	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646965	KAT6A	DDX6	8:41929619	11:118754816	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646965	KDM5A	NAMPT	12:280666	7:106277230	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646965	CREBBP	AC008012.1;CCND2	16:3725402	12:4300373	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646965	MN1	ETV6	22:27796763	12:11839140	FP	4	1	PASS	Arriba		3
Heyer_2019	SRR7646965	NIN	NAMPT	14:50752572	7:106275726	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646965	FP671120.1	NIN	21:8216500	14:50760339	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646965	IKZF1	CREBBP	7:50403529	16:3780852	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646965	EVI2B;NF1	CDK6	17:31305189	7:92614926	FP	0	10	Imprecise	Arriba		1
Heyer_2019	SRR7646965	AC134669.1;EVI2B;NF1	CDK6	17:31305215	7:92613307	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646965	NSD3	MSI2	8:38295914	17:57632061	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646965	intergenic	CLTC	21:8258523	17:59660391	FP	1	3	PASS	Arriba		1
Heyer_2019	SRR7646965	ERG	AC124319.2;RNF213	21:38382533	17:80358408	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646965	AC124319.2;RNF213	NSD1	17:80394712	5:177135229	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646965	NSD1	TPM4	5:177292004	19:16088996	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646965	AL035658.1;EP300	FP671120.4	22:41172550	21:8254837	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646965	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	6	0	s0_LowEvidence	Arriba		4
Heyer_2019	SRR7646965	ERG	NAMPT	21:38383070	7:106277230	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646965	AC072022.1;BCL6	CDK6	3:187722091	7:92614069	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646965	AL157938.2;NUP214	DEK	9:131151894	6:18226242	FP	2	1	PASS	Arriba		3
Heyer_2019	SRR7646965	IKZF1	KAT6A	7:50404432	8:41934772	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646965	NSD3	CDK6	8:38299494	7:92614584	FP	0	5	Imprecise	Arriba		1
Heyer_2019	SRR7646965	PCM1	KAT6A	8:18025641	8:42049122	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646965	NCOA2	NSD3	8:70403700	8:38348215	FP	1	0	lowSupport	Arriba		1
Heyer_2019	SRR7646966	MYC	IGH	NA	NA	FN	NA	NA		Arriba		0
Heyer_2019	SRR7646966	ARL5A	PAFAH1B2	2:151802571	11:117169174	FP	0	3	Imprecise	Arriba		3
Heyer_2019	SRR7646966	NIN	AP001267.5;KMT2A	14:50720198	11:118471674	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646966	KMT2A	NIN	11:118505617	14:50758569	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646966	PHLDB1	MSI2	11:118634404	17:57630311	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646966	ETS1	EIF4A2;SNORA63	11:128460590	3:186787314	FP	0	6	Imprecise	Arriba		1
Heyer_2019	SRR7646966	PSPC1	BCL7A	13:19759323	12:122030700	FP	2	0	lowSupport	Arriba		1
Heyer_2019	SRR7646966	IGHG1	FP671120.1	14:105741469	21:8214865	FP	0	27	IG;Imprecise	Arriba		1
Heyer_2019	SRR7646966	intergenic	MYC	14:105859656	8:127735819	FP	20	0	s0_LowEvidence	Arriba		3
Heyer_2019	SRR7646966	IGHJ6	CASC11	14:105863198	8:127733959	FP	16	0	IG;s0_LowEvidence	Arriba		4
Heyer_2019	SRR7646966	RNF213	LPP	17:80347791	3:188609692	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646966	EIF4A2	intergenic	3:186789654	21:8253944	FP	0	9	Imprecise	Arriba		1
Heyer_2019	SRR7646966	HSP90AB1	FP671120.4	6:44253692	21:8254769	FP	0	17	Imprecise	Arriba		1
Heyer_2019	SRR7646966	EIF4A2	HSP90AB1	3:186789687	6:44250550	FP	0	7	Imprecise	Arriba		1
Heyer_2019	SRR7646966	NCOA2	TRAM1	8:70403700	8:70596321	FP	8	0	PASS	Arriba	8:70403700->8:70587176	3
Heyer_2019	SRR7646967	MYC	IGH	NA	NA	FN	NA	NA		Arriba		0
Heyer_2019	SRR7646967	DDX6	AL139020.1;TCL1A	11:118756283	14:95712283	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646967	intergenic	MYC	14:105858944	8:127736071	FP	23	2	PASS	Arriba	14:105859401->8:127736068	4
Heyer_2019	SRR7646967	intergenic	CASC11	14:105861312	8:127733957	FP	5	0	s0_LowEvidence	Arriba		3
Heyer_2019	SRR7646967	IGHJ6	CASC11	14:105863198	8:127733959	FP	48	0	IG;s0_LowEvidence	Arriba		4
Heyer_2019	SRR7646967	CIITA	CNTRL	16:10927255	9:121080346	FP	0	2	Imprecise;lowSupport	Arriba		1
Heyer_2019	SRR7646967	FUS	RNF213	16:31191521	17:80327845	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646967	MSI2	ASXL1	17:57683585	20:32431471	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646967	IKZF1	CLTC	7:50403721	17:59647496	FP	0	4	Imprecise	Arriba		1
Heyer_2019	SRR7646967	EIF4A2	FP671120.4	3:186789457	21:8254660	FP	0	12	Imprecise	Arriba		1
Heyer_2019	SRR7646967	EIF4A2	intergenic	3:186789848	21:8441161	FP	0	14	Imprecise	Arriba		1
Heyer_2019	SRR7646967	TFRC	IKZF1	3:196050088	7:50400953	FP	0	3	Imprecise	Arriba		1
Heyer_2019	SRR7646882	TCF3	PBX1	19:1619111	1:164792494	TP	219	16	PASS	sofur		4
Heyer_2019	SRR7646882	DDX3X	MLLT10	X:41342836	10:21586294	FP	2	1	PASS	sofur	X:41342653->10:21586294	3
Heyer_2019	SRR7646882	AP002490.1;NUMA1	KAT6A	11:72018183	8:41943979	FP	1	2	PASS	sofur		3
Heyer_2019	SRR7646882	NAMPT	PAFAH1B2	7:106261588	11:117171622	FP	1	2	PASS	sofur		3
Heyer_2019	SRR7646882	MLXIP	BCL7A	12:122079266	12:122030700	FP	1	1	lowSupport	sofur		3
Heyer_2019	SRR7646882	CIITA	EWSR1	16:10904812	22:29292137	FP	1	3	PASS	sofur		3
Heyer_2019	SRR7646882	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	19	2	PASS	sofur		3
Heyer_2019	SRR7646882	ERG	RUNX1	21:38498363	21:34859578	FP	1	1	lowSupport	sofur		3
Heyer_2019	SRR7646882	RUNX1	NAMPT	21:34892925	7:106254504	FP	1	4	PASS	sofur		3
Heyer_2019	SRR7646882	TFRC	RAP1GDS1	3:196072003	4:98441990	FP	1	1	lowSupport	sofur		3
Heyer_2019	SRR7646882	DEK	AL157938.2;NUP214	6:18236452	9:131159383	FP	3	2	PASS	sofur		3
Heyer_2019	SRR7646882	IKBKB	KAT6A	8:42272205	8:42049707	FP	2	0	lowSupport	sofur		3
Heyer_2019	SRR7646882	SNAPC3	PSIP1	9:15461805	9:15474237	FP	1	1	inNormal;lowSupport	sofur		3
Heyer_2019	SRR7646883	AFF1	MYC	4:87047594	8:127738251	TP	111	18	PASS	sofur	4:87047594->8:127738248,4:87007424->8:127738248	3
Heyer_2019	SRR7646883	KMT2A	AFF1	11:118484314	4:87084120	TP	52	6	PASS	sofur	11:118484314->4:87084123	4
Heyer_2019	SRR7646883	FNBP1	ZMYM2	9:130042952	13:19959958	FP	2	0	lowSupport	sofur		3
Heyer_2019	SRR7646883	CORO7;CORO7-PAM16	CREBBP	16:4416459	16:3851009	FP	2	0	lowSupport	sofur		3
Heyer_2019	SRR7646883	TBCD	CBFA2T3	17:82929500	16:88892485	FP	2	0	lowSupport	sofur		3
Heyer_2019	SRR7646883	YPEL5	BCL11A	2:30147062	2:60546300	FP	4	1	PASS	sofur		3
Heyer_2019	SRR7646883	PPP4R3B	BCL11A	2:55617144	2:60462424	FP	3	0	PASS	sofur		3
Heyer_2019	SRR7646883	RNF4	NSD2	4:2490502	4:1900626	FP	1	1	lowSupport	sofur		3
Heyer_2019	SRR7646890	TMPRSS2	ERG	21:41508081	21:38445621	TP	126	1	PASS	sofur	21:41507950->21:38445621	4
Heyer_2019	SRR7646896	TMPRSS2	ERG	21:41508081	21:38584945	TP	50	5	PASS	sofur	21:41507950->21:38584945,21:41506445->21:38584945	3
Heyer_2019	SRR7646898	SS18	SSX1	18:26032399	X:48263782	TP	138	2	PASS	sofur		4
Heyer_2019	SRR7646902	TMPRSS2	ERG	21:41508081	21:38445621	TP	183	0	s0_LowEvidence	sofur	21:41507950->21:38445621	4
Heyer_2019	SRR7646906	SS18	SSX1	18:26032399	X:48263782	TP	13	0	PASS	sofur		3
Heyer_2019	SRR7646907	SS18	SSX2	18:26032399	X:52700578	TP	33	3	PASS	sofur		4
Heyer_2019	SRR7646919	IGHJ3	BCL6	14:105864587	3:187734907	TP	36	3	IG	sofur		3
Heyer_2019	SRR7646919	IGHJ5	BCL6	14:105863814	3:187734907	FP	8	3	IG	sofur		3
Heyer_2019	SRR7646919	AC246787.2	BCL6	14:105895702	3:187734907	FP	13	3	PASS	sofur		3
Heyer_2019	SRR7646928	EZR	AL132671.2;ROS1	6:158770764	6:117324415	TP	306	27	PASS	sofur	6:158770764->6:117328813,6:158770764->6:117321394	4
Heyer_2019	SRR7646929	EML4	ALK	2:42325554	2:29223528	TP	11	1	PASS	sofur		4
Heyer_2019	SRR7646932	TMPRSS2	ERG	21:41508081	21:38445621	TP	42	6	PASS	sofur	21:41494356->21:38445621,21:41507950->21:38445621	3
Heyer_2019	SRR7646933	TMPRSS2	ERG	21:41508081	21:38584945	TP	350	0	s0_LowEvidence	sofur	21:41507950->21:38584945	4
Heyer_2019	SRR7646934	TMPRSS2	ERG	21:41508081	21:38445621	TP	280	1	PASS	sofur	21:41507950->21:38445621	3
Heyer_2019	SRR7646935	TMPRSS2	ERG	21:41508081	21:38584945	TP	209	0	s0_LowEvidence	sofur	21:41507950->21:38584945	4
Heyer_2019	SRR7646942	MN1	ETV6	22:27796763	12:11839140	TP	1592	208	PASS	sofur	22:27796763->12:11826402,22:27796763->12:11825644	4
Heyer_2019	SRR7646942	GATA2;GATA2-AS1	AL135960.1;TAL1	3:128492899	1:47229351	FP	2	0	lowSupport	sofur		3
Heyer_2019	SRR7646942	TAL1	NSD1	1:47232167	5:177135087	FP	1	3	PASS	sofur		3
Heyer_2019	SRR7646942	FLI1;SENCR	KAT6A	11:128694276	8:42049707	FP	1	1	lowSupport	sofur		3
Heyer_2019	SRR7646942	ETV6	MN1	12:11752579	22:27751096	FP	551	80	PASS	sofur		4
Heyer_2019	SRR7646942	PSPC1	ZMYM2	13:19782386	13:19959958	FP	0	1	Imprecise;lowSupport	sofur		3
Heyer_2019	SRR7646942	ASXL1	PML	20:32369123	15:74033156	FP	1	1	lowSupport	sofur		3
Heyer_2019	SRR7646942	LINC00921;ZNF263	CREBBP	16:3263883	16:3851009	FP	3	0	PASS	sofur		3
Heyer_2019	SRR7646942	PPP1CB	TFRC	2:28752176	3:196077122	FP	1	3	PASS	sofur		3
Heyer_2019	SRR7646942	RUNX1	RUNX1T1	21:34859474	8:92017363	FP	10	3	PASS	sofur	21:34859474->8:92017431	3
Heyer_2019	SRR7646942	AC097634.4;FOXP1;FOXP1-AS1	TBL1XR1;TBL1XR1-AS1	3:71299820	3:177038434	FP	1	1	lowSupport	sofur		3
Heyer_2019	SRR7646942	RNF168	TFRC	3:196502873	3:196077122	FP	2	1	PASS	sofur		3
Heyer_2019	SRR7646942	DEK	AL157938.2;NUP214	6:18236452	9:131159383	FP	3	2	PASS	sofur		3
Heyer_2019	SRR7646942	AL157938.2;NUP214	DEK	9:131164144	6:18258405	FP	1	1	lowSupport	sofur		3
Heyer_2019	SRR7646942	IKZF1	CDK6	7:50327757	7:92671535	FP	1	2	PASS	sofur		3
